analysis_scope	association_role	is_primary_scope	n_patients	pathway	factor	reduced_model	full_model	factor_beta_standardized	factor_standard_error	factor_t_value	factor_coefficient_p_value	reduced_r_squared	full_r_squared	delta_r_squared	partial_r_squared	incremental_f	incremental_p_value	extension_calibration_pass	shared_rna_representation	independent_validation	factor_level_soft_flag	interpretation	incremental_q_value	factor_coefficient_q_value
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.209027483664929	0.116368811119278	1.79625005750618	0.0758477861751825	0.173681196065668	0.202589687651214	0.0289084915855462	0.0349846711074526	3.22651426909094	0.0758477861751822	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.209060180793227	0.20906018079323
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Androgen	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.193478816745781	0.107967947919168	-1.79200235324128	0.0765309590403789	0.0316551035117241	0.065377870703164	0.0337227671914399	0.0348251612764586	3.21127243402231	0.0765309590403779	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.209060180793227	0.20906018079323
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.160518522077134	0.0932775633533868	1.72086958863839	0.0887492921238376	0.211355067090341	0.236751451943389	0.0253963848530471	0.0322025588363938	2.96139214110046	0.0887492921238379	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.236664778996901	0.2366647789969
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.157087058690553	0.0997247968736837	1.57520560196806	0.118757191660634	0.111956222690762	0.136042887710259	0.0240866650194976	0.0271232856250397	2.48127268847154	0.118757191660635	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.309321057348629	0.309321057348627
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	PI3K	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.179819136652999	0.116804311783367	-1.53949057108871	0.127232576281286	0.0950115738121438	0.11848590991357	0.0234743361014261	0.025938824654707	2.37003121847102	0.127232576281287	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.323864739625093	0.323864739625091
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.174044094731452	0.114830135446679	-1.5156656748199	0.133147671012932	0.126041287048956	0.148032039350892	0.021990752301936	0.0251622324671163	2.2972424378273	0.13314767101293	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.329890690451496	0.329890690451502
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.154702936556676	0.102693146948316	-1.5064582316728	0.135490819292581	0.282764000863075	0.300598092566019	0.0178340917029439	0.0248650259111427	2.26941640377477	0.135490819292579	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.329890690451496	0.329890690451502
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.148120628104943	0.104763509832024	1.41385706094075	0.16089235031404	0.126041287048956	0.145239700751935	0.0191984137029796	0.021967186113579	1.99899178877201	0.16089235031404	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.378742911489166	0.378742911489179
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.151958948627522	0.107848502444013	-1.40900378942589	0.16231839063822	0.0466424976728938	0.0674446809840395	0.0208021833111456	0.0218199188241225	1.98529167861657	0.162318390638214	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.378742911489166	0.378742911489179
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.130815213945256	0.0982043789945781	1.33207108771064	0.186237918333814	0.211355067090341	0.226771108582838	0.0154160414924967	0.0195475059170419	1.77441338271461	0.186237918333815	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.419172324680433	0.419172324680446
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.167491621455632	0.125995251745112	1.32934867890472	0.187130502089485	0.0466424976728938	0.0652036450983545	0.0185611474254607	0.0194692414756833	1.76716791010578	0.187130502089479	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.419172324680433	0.419172324680446
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.144340679037762	0.109577916666138	-1.31724241005183	0.191138661796284	0.0466424976728938	0.0648735502729152	0.0182310526000214	0.0191229969403085	1.73512756683918	0.191138661796281	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.419755492572226	0.419755492572231
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	VEGF	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.1373092771944	0.105391150293228	-1.3028539570198	0.195985554635983	0.268650843360739	0.282338252966605	0.0136874096058666	0.0187152873311071	1.69742843332213	0.195985554635985	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.422122733062121	0.422122733062117
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.133562853057102	0.104404342009572	-1.27928446735345	0.204122131016505	0.282764000863075	0.295714689946216	0.0129506890831407	0.0180563846470683	1.63656874841177	0.204122131016508	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.428989084963954	0.428989084963953
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Trail	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.131827820913574	0.103672156177631	1.27158367081419	0.20683402310762	0.292941927282332	0.305558333062694	0.0126164057803626	0.0178435212992758	1.61692503188128	0.206834023107621	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.428989084963954	0.428989084963953
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	NFkB	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.123010796187664	0.106502313438644	1.15500586058659	0.251179666953395	0.103389613079198	0.11663061092533	0.013240997846132	0.0147678390070911	1.33403853798938	0.251179666953395	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.511493139977822	0.511493139977823
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.109123750396832	0.0996311505036066	-1.09527742925022	0.276350264422851	0.126041287048956	0.137664720243089	0.0116234331941327	0.0132997509171624	1.19963264702497	0.276350264422852	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.552700528845703	0.552700528845703
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Hypoxia	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.102725832767563	0.0964076659776204	-1.0655359376858	0.289515631043075	0.182261915032521	0.192562341308972	0.0103004262764503	0.0125962413464697	1.13536683449997	0.289515631043069	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.563540762182925	0.563540762182939
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	VEGF	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0987204258373452	0.0949328837411456	1.03989705091575	0.301204552310721	0.268650843360739	0.277430355810364	0.00877951244962538	0.0120045430693727	1.08138587650325	0.301204552310726	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.563540762182925	0.563540762182939
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0984035025620541	0.0947064617615569	-1.03903683794887	0.301602194830577	0.211355067090341	0.220806920351516	0.00945185326117418	0.0119849286627661	1.07959755061474	0.301602194830588	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.563540762182925	0.563540762182939
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TGFb	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.106336019820002	0.102403723080035	1.03839993919844	0.301896836883717	0.31423857282974	0.322447422513001	0.00820884968326174	0.011970416179771	1.07827443372735	0.30189683688371	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.563540762182925	0.563540762182939
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Trail	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0918673386738771	0.0917478204351255	1.00130268204939	0.319395140440107	0.292941927282332	0.300818381525693	0.00787645424336153	0.0111397557672842	1.00260706107933	0.3193951404401	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.579560734423	0.579560734423006
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Hypoxia	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0955276847015812	0.0960173258984408	-0.994900491215747	0.32248195021746	0.182261915032521	0.191256478665321	0.00899456363280021	0.0109993209294611	0.989826987421356	0.322481950217454	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.579560734423	0.579560734423006
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Androgen	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.103203422865349	0.104494210684687	-0.987647279108767	0.326002913112941	0.0316551035117241	0.0421531815700637	0.0104980780583396	0.0108412592418374	0.975447147930965	0.326002913112937	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.579560734423	0.579560734423006
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TGFb	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0861487427402337	0.0904030083223242	-0.952941106042375	0.343200877223345	0.31423857282974	0.321164953732857	0.0069263809031172	0.0101002777769207	0.90809675158529	0.343200877223339	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.593047964735993	0.593047964736006
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0995816373470643	0.10471250041598	-0.951000472259443	0.344179622391432	0.111956222690762	0.120889583693772	0.00893336100300989	0.0100595952939143	0.904401898237712	0.344179622391424	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.593047964735993	0.593047964736006
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	JAK-STAT	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.107112033481871	0.117189230429766	-0.914009189147001	0.36318157774054	0.0806585259961662	0.0892078230835066	0.0085492970873404	0.00929937061373644	0.835412797845192	0.363181577740531	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.616308131923325	0.616308131923341
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0802885111827201	0.0900208360292089	0.891888086405564	0.374857941463503	0.282764000863075	0.289117725721506	0.006353724858431	0.00885862514719933	0.795464358672191	0.3748579414635	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.626628200655403	0.626628200655409
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.101019461712381	0.122336357829174	0.825751751195997	0.411152969203234	0.111956222690762	0.118708165366118	0.00675194267535606	0.00760316422216747	0.68186595460328	0.411152969203226	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	VEGF	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0846685093622307	0.104628146083754	-0.80923262555426	0.420539503060204	0.268650843360739	0.27399276739899	0.00534192403825179	0.00730420482440878	0.654857442261417	0.420539503060213	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	NFkB	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0817537176066931	0.10122159094387	-0.807670743409153	0.421433574027009	0.103389613079198	0.109913566894577	0.00652395381537865	0.00727624162127281	0.652332029759062	0.421433574027021	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0939356542225712	0.116812510434338	0.804157481705473	0.423448815952627	0.111956222690762	0.118362156262973	0.0064059335722112	0.00721353353955263	0.646669255382876	0.423448815952631	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TGFb	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0702726578381874	0.0885343636763112	-0.793733132765374	0.429461982515467	0.31423857282974	0.319058812316456	0.00482023948671689	0.00702903268649452	0.630012286049556	0.42946198251546	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0902298311119884	0.114396015134282	-0.788749774247587	0.432354313824289	0.126041287048956	0.1321080100964	0.00606672304744405	0.00694165863620594	0.62212620637565	0.432354313824278	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.66333812531944	0.663338125319457
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Hypoxia	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0740697124147697	0.102168351083977	-0.724977075864603	0.470367899137287	0.182261915032521	0.187062736688964	0.00480082165644297	0.00587085491638058	0.525591760529206	0.470367899137281	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.707938967204461	0.70793896720446
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0678013246822705	0.0943084121533573	0.718931886712471	0.474066272681558	0.282764000863075	0.286905262955674	0.00414126209259874	0.00577391834428566	0.516863057731952	0.474066272681559	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.707938967204461	0.70793896720446
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0739311865974219	0.104463926093247	-0.707719778131154	0.480968531311436	0.0466424976728938	0.051977703885989	0.00533520621309518	0.00559622827750572	0.500867284358052	0.480968531311418	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.708795730353668	0.708795730353695
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	PI3K	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0705782780232518	0.101294163874066	-0.69676549293598	0.487765477231513	0.0950115738121438	0.0999213727901073	0.00490979897796352	0.00542526162311865	0.485482152146314	0.487765477231516	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.709477057791296	0.709477057791292
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	JAK-STAT	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0699432109876501	0.10839588944073	-0.645257042019978	0.520420615936225	0.0806585259961662	0.0849393304363816	0.00428080444021538	0.00465638129167827	0.416356650276416	0.520420615936203	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.727327643337941	0.727327643337931
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	JAK-STAT	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0676958595022642	0.104960675632187	0.644964021949426	0.520609608835655	0.0806585259961662	0.0849354614584571	0.00427693546229094	0.00465217286854732	0.415978589609222	0.520609608835633	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.727327643337941	0.727327643337931
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0643361595678697	0.10038330706094	0.640904961706562	0.523231327323655	0.111956222690762	0.116035956810284	0.00407973411952238	0.00459406869769858	0.41075916994009	0.523231327323655	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.727327643337941	0.727327643337931
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0618910033995435	0.0972198520331315	-0.636608697763206	0.526013742056897	0.211355067090341	0.214929964070664	0.00357489698032235	0.0045329613253622	0.405270634067752	0.526013742056904	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.727327643337941	0.727327643337931
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0567210275451629	0.0968686138395748	-0.585545981272109	0.559662507355721	0.173681196065668	0.176852294874026	0.00317109880835814	0.00383762150063591	0.342864096183911	0.559662507355725	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.753644824459865	0.753644824459895
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	NFkB	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0603375028439513	0.103699867134486	0.581847446011678	0.562140379323216	0.103389613079198	0.106787298355838	0.00339768527663938	0.0037894779340087	0.338546450430274	0.562140379323239	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.753644824459865	0.753644824459895
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Trail	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0594910688299996	0.103060949104653	0.577241616216727	0.565233618344921	0.292941927282332	0.295579214462523	0.00263728718019163	0.00372994423223948	0.333207883492537	0.565233618344899	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.753644824459865	0.753644824459895
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0574823289898222	0.102394978906343	0.561378395735589	0.575950452634026	0.126041287048956	0.12912502308265	0.00308373603369377	0.00352846878004237	0.315145703198656	0.57595045263403	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.75889941994131	0.758899419941305
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Trail	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0483137896857396	0.0900707419092472	-0.536398264981755	0.593021567805533	0.292941927282332	0.295220369744135	0.0022784424618037	0.00322242620474753	0.287723098675455	0.593021567805522	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.760881609900312	0.760881609900299
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	JAK-STAT	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0540729026925681	0.102211756655184	-0.529028210277075	0.59810285960082	0.0806585259961662	0.0835404396326578	0.00288191363649166	0.00313475864842757	0.27987084726898	0.59810285960081	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.760881609900312	0.760881609900299
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0520985827309883	0.0995881966144565	0.523140136101485	0.602176787632497	0.173681196065668	0.1762143425345	0.0025331464688321	0.00306558008455222	0.273675602000312	0.602176787632476	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.760881609900312	0.760881609900299
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0583753021088187	0.112918988452481	-0.516966215415438	0.606462097795375	0.173681196065668	0.176155082643943	0.00247388657827463	0.00299386455505523	0.267254067880918	0.606462097795405	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.760881609900312	0.760881609900299
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0555166035738262	0.108889378942369	0.509844064802768	0.611422722241312	0.211355067090341	0.213651742698059	0.00229667560771799	0.00291217950167325	0.259940970414594	0.611422722241322	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.760881609900312	0.760881609900299
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.048261167385743	0.0973940929855637	0.495524583743457	0.621451211048548	0.173681196065668	0.175954677973186	0.00227348190751794	0.00275133749431003	0.245544613094173	0.621451211048515	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.764863028982787	0.764863028982828
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0421751806085544	0.0928172337872194	-0.454389544782596	0.65065476187444	0.282764000863075	0.284424055514064	0.00166005465098878	0.00231451663467309	0.206469858407815	0.650654761874377	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.792101449238372	0.792101449238449
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	NFkB	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0514734823787368	0.116145196739962	-0.443182187671358	0.658709376316452	0.103389613079198	0.105363948705439	0.0019743356262401	0.00220199950283923	0.196410451469201	0.658709376316427	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.793284410187525	0.793284410187555
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	PI3K	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0445715644873515	0.104274217289612	-0.427445687399005	0.670087156681287	0.0950115738121438	0.0968656357584499	0.00185406194630604	0.00204871343395631	0.182709815676031	0.670087156681267	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.798401718598957	0.79840171859898
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0428166513594746	0.104150205528219	0.41110481868299	0.6819838915391	0.0466424976728938	0.0484494512370349	0.00180695356414103	0.00189535778522782	0.169007171944435	0.681983891539046	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.804023114235507	0.80402311423557
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TGFb	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.031418781534553	0.0883532266103356	0.355604234728397	0.722978422015125	0.31423857282974	0.315211544671368	0.000972971841628034	0.00141881972808375	0.12645437175683	0.722978422015061	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.843474825684238	0.843474825684313
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	NFkB	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0301535503897517	0.101048280796298	-0.298407356880598	0.766087856610198	0.103389613079198	0.104285799800245	0.000896186721046702	0.000999527480519655	0.0890469506404678	0.766087856610193	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.8844299825241	0.884429982523984
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Hypoxia	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0278436367780067	0.0991780693596777	0.280743887814849	0.779558438438359	0.182261915032521	0.18298545146319	0.000723536430668526	0.000884802168285094	0.0788171305453642	0.779558438438404	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.8844299825241	0.884429982523984
