analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason	candidate_rank
AN004962	AN004962__165	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N,N-Dimethylarginine	nndimethylarginine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	203.15	203.1	16	16	32	1	1	0	0	0	FALSE	1	16	16	215	0.6796875	0.00104199311391984	4.6765639375	3.0410525625	4.221328	2.9085425	asinh	1	0.383601426929472	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.170090146134015	0.597112707724929	3.66678330638096	0.000929753870584215	0.00441633088527502	215	0.6796875	0.00104199311391984	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00552687023069505	0.00484753318214881	1	0.00529399727233466	0.00404956414727937	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.382322758043854	0.00128729597951389	0.00737896445399924	higher_in_early_ESCC	FALSE	-0.142151719781894	0.383601426929471	0.00207652305127275	0.0104150609290399	higher_in_early_ESCC	TRUE	16	0.00458968988658634	0.00755942757062484	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	99
AN004963	AN004963__86	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Quinolinic acid	quinolinicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	166	122	16	16	32	1	1	0	0	0	FALSE	1	16	16	228	0.78125	0.000163973938982265	0.627144	0.098854375	0.277657	0.077371	asinh	1	0.427143389114903	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.187719689587181	0.666567088642626	3.64090776974369	0.000995771441646263	0.00746828581234697	228	0.78125	0.000163973938982265	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00570790415657947	0.00169792369075184	1	0.00191302928812642	0.00274729541841575	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.401979997744515	0.00164602683640302	0.00895550194043001	higher_in_early_ESCC	FALSE	-0.142151719781894	0.427143389114903	0.00213747209785552	0.0105558237447942	higher_in_early_ESCC	TRUE	16	0.000362971018844839	0.0125484000857902	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	100
AN004962	AN004962__47	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Imidazoleacetic acid	imidazoleaceticacid							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	127	81	16	16	32	1	1	0	0	0	FALSE	1	16	16	31	-0.7578125	0.000256356145786849	0.0385899375	0.0768925	0.0322845	0.076304	asinh	1	-0.0382382309990978	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0598912036511875	-0.016585258347008	-3.60366885230299	0.00109856576874477	0.00494354595935147	31	-0.7578125	0.000256356145786849	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00607999330632882	0.00205725806993984	1	0.00230720531208206	0.00162358892331701	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.036082117791307	0.00182591364956212	0.00945352066950708	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0382382309990978	0.000118381203327373	0.00146155254877256	lower_in_early_ESCC	TRUE	16	0.000587298579495868	0.00716737890421083	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	101
AN004962	AN004962__167	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	O-Acetylcarnitine	oacetylcarnitine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	204.1	145	16	16	32	1	1	0	0	0	FALSE	1	16	16	209	0.6328125	0.00226715200413596	8.1261778125	5.9729648125	7.98899	5.8876075	asinh	1	0.286221213055563	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.123136107721589	0.449306318389537	3.58189933862796	0.00116877316242179	0.00512462078908015	209	0.6328125	0.00226715200413596	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00635891839215923	0.00887507065033713	1	0.00939674843819511	0.00745544216744711	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.285779638462663	0.00157587719713213	0.00887467684700726	higher_in_early_ESCC	FALSE	-0.142151719781894	0.286221213055563	0.0050263325953019	0.0206852918345117	higher_in_early_ESCC	TRUE	16	0.00540141529959628	0.0104180181021871	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	102
AN004962	AN004962__209	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Thiamine	thiamine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	265	122	16	16	25	1	0.5625	0.4375	6	1	TRUE	0.00679767643060192	16	9	119	0.652777777777778	0.00779434335149065	0.0092354375	0.0013983125	0.007198	0.0001155	asinh	1	0.00783680466154177	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.00335518217040121	0.0123184271526823	3.56835752904367	0.00120802336548836	0.00516429988746275	231	0.8046875	9.84136352146781e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00646292500536274	0.00131628237099632	0.436410826844643	0.0229459640721454	0.000934929534539441	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.007730313673701	0.00178699726883911	0.00940370693930091	higher_in_early_ESCC	FALSE	-0.142151719781894	0.00783680466154177	0.00259896401277943	0.0119181064014599	higher_in_early_ESCC	TRUE	16	5.78185885967083e-05	0.00826120089665727	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	103
AN004963	AN004963__107	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	4-Hydroxyphenylpyruvic acid	4hydroxyphenylpyruvicacid							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	178.9	107	16	16	32	1	1	0	0	0	FALSE	1	16	16	213	0.6640625	0.00135740678314855	0.145483	0.0772499375	0.1432625	0.0712945	asinh	1	0.0674511057666247	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0276978251171179	0.107204386416131	3.45614992071579	0.00156765864937294	0.0111975617812353	213	0.6640625	0.00135740678314855	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00824948240079856	0.00588821050527993	1	0.0064207755542352	0.00754114879527025	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0650438335066661	0.00250266717853697	0.0125524400673495	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0674511057666246	0.000835690063278488	0.00544901731410677	higher_in_early_ESCC	TRUE	16	0.00275175583380522	0.027773772044826	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	104
AN004962	AN004962__113	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Phenylalanine	lphenylalanine							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	166.02	120	16	16	32	1	1	0	0	0	FALSE	1	16	16	208	0.625	0.0025688315270227	37.23154975	23.855643375	31.577005	22.0699625	asinh	1	0.393052345632112	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.159375915837131	0.626728775427092	3.43290148829247	0.00173953696182607	0.00725514196273799	208	0.625	0.0025688315270227	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00900631233461561	0.00970111670793286	1	0.010114774137652	0.00828811681360153	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.380521395600605	0.00276292000672291	0.013437838214516	higher_in_early_ESCC	FALSE	-0.142151719781894	0.393052345632111	0.000173830035829219	0.00186480635828473	higher_in_early_ESCC	TRUE	16	0.00758266904583901	0.0186627586288043	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	105
AN004962	AN004962__217	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	gamma-Glutamylmethionine	gammaglutamylmethionine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	279	150	16	16	32	1	1	0	0	0	FALSE	1	16	16	219	0.7109375	0.000604267758887334	0.058802125	0.0315679375	0.0519735	0.0293405	asinh	1	0.0271827304619829	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0109728046125066	0.0433926563114593	3.42197365351979	0.00178538962936305	0.00726227810438024	219	0.7109375	0.000604267758887334	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00909698525437364	0.00359203612227471	1	0.00396550716769813	0.0029522796219924	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0256790771777824	0.00294758406749598	0.0137126737053074	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0271827304619829	0.0107140450411336	0.0362776245926751	higher_in_early_ESCC	TRUE	16	0.00181148169891569	0.0104738489174389	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	106
AN004962	AN004962__140	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Tyrosine	ltyrosine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	182	91	16	16	32	1	1	0	0	0	FALSE	1	16	16	212	0.65625	0.00154620347708079	44.6067695	29.685028125	40.9009565	30.493728	asinh	1	0.371352764810205	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.149390483565415	0.593315046054996	3.41454892046408	0.00182618689174474	0.00726227810438024	212	0.65625	0.00154620347708079	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00915946862890721	0.00653067521240701	1	0.00705608986410722	0.00539593458328193	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.360326861989175	0.00286900172496023	0.0137126737053074	higher_in_early_ESCC	FALSE	-0.142151719781894	0.371352764810203	0.000454924534672676	0.00347692322928402	higher_in_early_ESCC	TRUE	16	0.00788394344183156	0.0149767294832257	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	107
AN004962	AN004962__3	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Imidazole	imidazole							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	69	42	16	16	32	1	1	0	0	0	FALSE	1	16	16	212	0.65625	0.00154620347708079	0.13124	0.108567	0.1333315	0.1055215	asinh	1	0.0225034033247152	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.00898517091037355	0.0360216357390569	3.39697934450934	0.00190753778769168	0.0074133854930745	212	0.65625	0.00154620347708079	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00942030199767739	0.00653067521240701	1	0.00705608986410722	0.00539593458328193	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0219489138606754	0.00292386600985619	0.0137126737053074	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0225034033247152	0.00254820068319867	0.0118546727435764	higher_in_early_ESCC	TRUE	16	0.00942030199767739	0.0279529868395577	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	108
AN004962	AN004962__204	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glycerophosphocholine	glycerophosphocholine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	258	125	16	16	32	1	1	0	0	0	FALSE	1	16	16	211	0.6484375	0.00175892306390857	15.49305725	6.904411125	10.9524365	7.01373	asinh	1	0.671903130685114	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.264271204059657	1.07953505731057	3.36406462638236	0.00208653939816012	0.00792884971300847	211	0.6484375	0.00175892306390857	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0101481688910515	0.00714701650018545	1	0.00751886546282623	0.00589756556722285	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.699946719039833	0.00164069397950649	0.00895550194043001	higher_in_early_ESCC	FALSE	-0.142151719781894	0.671903130685115	0.000940604788894461	0.00569687051387022	higher_in_early_ESCC	TRUE	16	0.00799180007662609	0.0293765804335552	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	109
AN004963	AN004963__191	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cytidine-5'-diphosphate	cytidine5diphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	402	384	16	16	28	0.8125	0.9375	-0.125	2	2	TRUE	0.599555061179088	13	15	32	-0.671794871794872	0.00255054076735085	0.06994975	0.1799671875	0.030505	0.1788345	asinh	1	-0.108641845766113	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.175360205150941	-0.0419234863812854	-3.31916246662263	0.00229172684741419	0.0154434501818398	45.5	-0.64453125	0.00187327713079611	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0109797659405963	0.0075165244873194	1	0.010114774137652	0.00968936446963506	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.113370129544707	0.00175182220531036	0.0093722487984104	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.108641845766113	0.0129153098339346	0.0410476678880496	lower_in_early_ESCC	TRUE	16	0.00371015715902656	0.0439680817402721	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	110
AN004963	AN004963__54	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Hydroxyglutaric acid	3hydroxyglutaricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	147	85	16	16	32	1	1	0	0	0	FALSE	1	16	16	30	-0.765625	0.000221176352585659	0.03582325	0.1021511875	0.0294055	0.08336	asinh	1	-0.0658110233625527	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.106410975615488	-0.0252110711096172	-3.30179112123539	0.00236799569454877	0.0154434501818398	30	-0.765625	0.000221176352585659	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.011178332616914	0.00191885430216219	1	0.00211122882013596	0.00274729541841575	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0673637576509443	0.00235827869309516	0.0120159914362468	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0658110233625528	0.00354631218466165	0.0160063884792026	lower_in_early_ESCC	TRUE	16	0.000624373840221582	0.0346115973975133	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	111
AN004963	AN004963__217	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	GDP-L-Fucose	gdplfucose							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	588	442	16	16	32	1	1	0	0	0	FALSE	1	16	16	205	0.6015625	0.00370733279014357	1.2774910625	0.9092291875	1.1916385	0.911741	asinh	1	0.243071688003516	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0916580119625364	0.394485364044495	3.27584036295889	0.00262149605176126	0.0163843503235079	205	0.6015625	0.00370733279014357	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0121956555451502	0.0129353676699578	1	0.0131214587516321	0.0163558799565157	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.237253599765481	0.00393361764499117	0.0177843840005939	higher_in_early_ESCC	FALSE	-0.142151719781894	0.243071688003516	0.00647614836102501	0.0250463087215545	higher_in_early_ESCC	TRUE	16	0.0119565784594295	0.0242163856274805	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	112
AN004962	AN004962__227	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Argininosuccinic Acid	largininosuccinicacid							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	291.1	70	16	16	32	1	1	0	0	0	FALSE	1	16	16	50	-0.609375	0.0032849241616237	1.1465979375	2.09094825	0.921691	1.8802155	asinh	1	-0.487924024922164	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.793918641757921	-0.181929408086407	-3.25435011305495	0.00278099510723125	0.0103380470290553	50	-0.609375	0.0032849241616237	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0127528489917319	0.0118478725379912	1	0.0121735424813115	0.00985477248487121	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.477201527259131	0.00411505612297605	0.0183462918816016	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.487924024922165	0.00745845134329293	0.0275191135769774	lower_in_early_ESCC	TRUE	16	0.0108104245389444	0.0183633149674998	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	113
AN004963	AN004963__129	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Citric Acid	citricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	191	111	16	16	32	1	1	0	0	0	FALSE	1	16	16	52	-0.59375	0.00417855756816648	13.333906	21.43011675	12.285052	24.3886775	asinh	1	-0.465146135451244	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.758812374538227	-0.171479896364261	-3.23249990923511	0.00294087505982379	0.0167318512368398	52	-0.59375	0.00417855756816648	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0132433748556795	0.014119126098752	1	0.0140026131273664	0.017410656534027	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.442326476000157	0.00475012330599281	0.020605264611131	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.465146135451245	0.011617055301051	0.0376674217337107	lower_in_early_ESCC	TRUE	16	0.0072605761410166	0.0133781856010568	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	114
AN004963	AN004963__115	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Inositol	inositol							source_label_unmapped	IS-neg02_Glu-13C5-N15-1	Negative	179	161	16	16	32	1	1	0	0	0	FALSE	1	16	16	46	-0.640625	0.0019982567083018	149.00520275	192.0497665625	144.482988	192.408569	asinh	1	-0.285013052753641	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.465245526153648	-0.104780579353634	-3.22726652133802	0.00298112237548448	0.0167318512368398	46	-0.640625	0.0019982567083018	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0132433748556795	0.0079190173254923	1	0.00839267817486755	0.00999128354150898	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.261127058964162	0.00464385088750298	0.0204202210258693	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.285013052753638	0.011412226595922	0.0373808646662344	lower_in_early_ESCC	TRUE	16	0.012789859104645	0.0227872912083702	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	115
AN004963	AN004963__114	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	D-Glucose	dglucose							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	179.06	88.96	16	16	32	1	1	0	0	0	FALSE	1	16	16	52	-0.59375	0.00417855756816648	34.5734053125	77.0000908125	23.762625	78.4778895	asinh	1	-1.04064022577304	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-1.69950880450431	-0.381771647041774	-3.22333124836439	0.00301173322263117	0.0167318512368398	52	-0.59375	0.00417855756816648	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0132433748556795	0.014119126098752	1	0.0140026131273664	0.017410656534027	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.962580626103052	0.00482996459871181	0.0206361560815434	lower_in_early_ESCC	FALSE	-0.142151719781894	-1.04064022577304	0.00359021797664358	0.0160063884792026	lower_in_early_ESCC	TRUE	16	0.0103397845320782	0.0163251339321512	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	116
AN004963	AN004963__3	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Hydroxypropionic acid	3hydroxypropionicacid							source_label_unmapped	IS-neg01_Leu-555-d3-1	Negative	89	59	16	16	32	1	1	0	0	0	FALSE	1	16	16	55	-0.5703125	0.0059360881788798	3.705706	7.0986263125	2.9160855	6.738467	asinh	1	-0.702298360594218	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-1.15222792025486	-0.252368800933572	-3.18551939552172	0.00332158925449835	0.0177107325649636	55	-0.5703125	0.0059360881788798	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0143377288565535	0.0192473162163678	1	0.0186986777634714	0.0227646250326474	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.639179692369074	0.00509465706413691	0.0207479379041607	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.702298360594217	0.00418513538036188	0.0179123794279489	lower_in_early_ESCC	TRUE	16	0.0116762708910032	0.0186627586288043	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	117
