gene_id	gene_name	tcga_driver_tier	event_type	target_type	target	n_complete	n_event	n_reference	effect_measure	effect	p_value	mutation_evidence_unit	cnv_expression_evidence_unit	distinct_event_unit_count_recomputed	independence_group	independent_validation	analysis_eligible	q_value	level_factor_soft_flag	predictor_feature_selected_in_target_model	target_model_overlap_class	bootstrap_iterations	valid_bootstraps	effect_ci95_low	effect_ci95_high	bootstrap_direction_consistency	association_status	discordance_code	eligible_as_independent_validation
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	PROGENy_pathway	p53	94	7	87	rank-biserial correlation: event minus reference	0.16256157635468	0.480378625755019	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.945745419455194	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.445155993431856	0.670032840722496	0.672	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	PI3K	94	16	78	rank-biserial correlation: event minus reference	0.110576923076923	0.49073053665024	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.95126227104508	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.172315705128205	0.433533653846154	0.744	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	0.106745008866929	0.305829039634742	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.951468123308087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.107142699936979	0.30159906079048	0.86	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	EGFR	94			Spearman rho	-0.105389615988471	0.31204639892928	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.953159909456709	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.294522438854529	0.0794375848396615	0.848	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	NFkB	94	16	78	rank-biserial correlation: event minus reference	0.104166666666667	0.516399665067784	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.200721153846154	0.424679487179487	0.728	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	11	83	rank-biserial correlation: event minus reference	-0.117196056955093	0.53301933727453	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.502847754654984	0.260733844468784	0.698	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	11	83	rank-biserial correlation: event minus reference	-0.117196056955093	0.53301933727453	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.510460021905805	0.254162102957284	0.734	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	mutation	PROGENy_pathway	PI3K	94	11	83	rank-biserial correlation: event minus reference	-0.117196056955093	0.53301933727453	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.472070098576123	0.295892661555312	0.694	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	MAPK	94	16	78	rank-biserial correlation: event minus reference	0.0961538461538463	0.549438018753327	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.251001602564103	0.446434294871795	0.718	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	VEGF	94	7	87	rank-biserial correlation: event minus reference	0.133004926108374	0.564563469355616	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.15944170771757	0.42200328407225	0.816	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	Androgen	94	13	81	rank-biserial correlation: event minus reference	0.0959164292497625	0.583948230783556	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.297245963912631	0.467283950617284	0.692	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	PROGENy_pathway	TNFa	94	11	83	rank-biserial correlation: event minus reference	0.101861993428259	0.58846121705435	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.270536692223439	0.454764512595838	0.716	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	EGFR	94	10	84	rank-biserial correlation: event minus reference	0.104761904761905	0.593735107148124	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.340833333333333	0.559642857142857	0.664	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	PROGENy_pathway	PI3K	94	16	78	rank-biserial correlation: event minus reference	-0.0849358974358975	0.597375355661715	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.370272435897436	0.252524038461538	0.678	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	p53	94	10	84	rank-biserial correlation: event minus reference	-0.102380952380952	0.602249438452998	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.389345238095238	0.188095238095238	0.766	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	mutation	PROGENy_pathway	TNFa	94	84	10	rank-biserial correlation: event minus reference	-0.1	0.610818358224146	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.524047619047619	0.263154761904762	0.674	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	Androgen	94	16	78	rank-biserial correlation: event minus reference	0.0817307692307692	0.611412987231948	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.258854166666667	0.448116987179487	0.698	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	VEGF	94	13	81	rank-biserial correlation: event minus reference	0.0883190883190883	0.614390266573018	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.254558404558405	0.427587844254511	0.674	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	NFkB	94	13	81	rank-biserial correlation: event minus reference	-0.0845204178537512	0.629868799688973	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.388414055080722	0.20346628679962	0.736	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	PROGENy_pathway	WNT	94	16	78	rank-biserial correlation: event minus reference	0.0769230769230769	0.632738528844719	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.210777243589744	0.394310897435897	0.67	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	PROGENy_pathway	MAPK	94	11	83	rank-biserial correlation: event minus reference	-0.0887185104052574	0.638002635675622	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.478641840087623	0.27420591456736	0.668	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	Androgen	94	7	87	rank-biserial correlation: event minus reference	-0.106732348111658	0.644898185749483	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.48111658456486	0.338341543513957	0.704	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	Hypoxia	94	7	87	rank-biserial correlation: event minus reference	0.106732348111658	0.644898185749483	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.223399014778325	0.490968801313629	0.724	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	Estrogen	94	10	84	rank-biserial correlation: event minus reference	-0.0904761904761905	0.645620657758219	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.957037680912183	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.40125	0.308392857142857	0.708	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	mutation	PROGENy_pathway	VEGF	94	11	83	rank-biserial correlation: event minus reference	-0.0821467688937568	0.663412703086016	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.962535481207803	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.429627601314348	0.316648411829135	0.67	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	16	78	rank-biserial correlation: event minus reference	-0.0689102564102564	0.668961894338984	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.962535481207803	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.379807692307692	0.228405448717949	0.712	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	84	10	rank-biserial correlation: event minus reference	-0.0833333333333334	0.672247002748307	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.962535481207803	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.446488095238095	0.317142857142857	0.678	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	amplification	PROGENy_pathway	VEGF	94	6	88	rank-biserial correlation: event minus reference	0.117424242424242	0.637105406737766	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.964267642630132	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.420454545454545	0.542234848484848	0.664	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	mutation	PROGENy_pathway	p53	94	11	83	rank-biserial correlation: event minus reference	-0.0755750273822563	0.689215966660334	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.392387732749179	0.271796276013143	0.658	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	Hypoxia	94	10	84	rank-biserial correlation: event minus reference	-0.0785714285714286	0.690231758706853	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.511904761904762	0.321666666666666	0.664	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	PROGENy_pathway	TNFa	94	7	87	rank-biserial correlation: event minus reference	0.083743842364532	0.718811374912026	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.424055829228243	0.5123973727422	0.612	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	PROGENy_pathway	Estrogen	94	16	78	rank-biserial correlation: event minus reference	0.0576923076923077	0.720979991152359	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.260616987179487	0.354246794871795	0.672	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	PI3K	94	7	87	rank-biserial correlation: event minus reference	0.0804597701149426	0.729608842797107	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.310673234811166	0.417159277504105	0.684	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	p53	94	16	78	rank-biserial correlation: event minus reference	0.0544871794871795	0.736095587037142	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.234054487179487	0.321514423076923	0.602	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	PROGENy_pathway	NFkB	94	11	83	rank-biserial correlation: event minus reference	0.0602409638554218	0.750801299435915	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.321248630887185	0.433789704271632	0.61	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	7	87	rank-biserial correlation: event minus reference	0.0738916256157636	0.751363433132844	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.358374384236453	0.525533661740558	0.58	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	VEGF	94	10	84	rank-biserial correlation: event minus reference	0.0619047619047619	0.754507787781069	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.285833333333333	0.427440476190476	0.624	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	PROGENy_pathway	WNT	94	10	84	rank-biserial correlation: event minus reference	-0.0619047619047619	0.754507787781069	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.384821428571429	0.277797619047619	0.636	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	PROGENy_pathway	Trail	94	16	78	rank-biserial correlation: event minus reference	-0.0496794871794872	0.758960108683716	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.965949229233821	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.2796875	0.193309294871795	0.606	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	PROGENy_pathway	TGFb	94	11	83	rank-biserial correlation: event minus reference	0.0558598028477546	0.768713355596456	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.264184008762322	0.369222343921139	0.6	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	PROGENy_pathway	WNT	94	16	78	rank-biserial correlation: event minus reference	-0.0432692307692307	0.789773725457485	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.341426282051282	0.245192307692308	0.624	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	WNT	94	13	81	rank-biserial correlation: event minus reference	0.0465337132003798	0.792657847246278	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.287844254510921	0.377492877492877	0.584	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	PROGENy_pathway	NFkB	94	7	87	rank-biserial correlation: event minus reference	0.0607553366174056	0.795454368615061	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.377750410509031	0.479556650246305	0.58	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	13	81	rank-biserial correlation: event minus reference	-0.0446343779677113	0.801111946778242	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.285042735042735	0.226258309591643	0.586	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	PROGENy_pathway	JAK-STAT	94	7	87	rank-biserial correlation: event minus reference	-0.0574712643678161	0.806586115910816	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.967903339092979	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.581691297208539	0.488013136288998	0.604	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	PROGENy_pathway	WNT	94	7	87	rank-biserial correlation: event minus reference	-0.0541871921182267	0.817757182978207	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.972050991087302	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.568226600985222	0.514449917898193	0.556	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	0.0999153285649738	0.337985087964098	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.120259463805312	0.299390615821227	0.856	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	MAPK	94			Spearman rho	0.099757322741681	0.338753433131474	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.0984369628518184	0.279705497262152	0.818	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	JAK-STAT	94			Spearman rho	-0.0990897083254003	0.342012044502477	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.279188959521344	0.0971579167200609	0.842	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Androgen	94			Spearman rho	0.0990529538893133	0.342192013008858	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.0866769350141279	0.270891595196431	0.862	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	p53	94			Spearman rho	-0.0971450089555423	0.35161601336184	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.309108964070137	0.103164679921602	0.804	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TNFa	94			Spearman rho	0.0967960072124237	0.353357183773341	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.973180440556087	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.106768425382431	0.294938859378132	0.81	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TNFa	94			Spearman rho	0.090515787477868	0.385600218057614	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.0978848553724137	0.287429760442673	0.852	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	0.0892908511579056	0.392089018514866	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.117643071031466	0.288891527248442	0.8	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Androgen	94			Spearman rho	0.0877324034525959	0.400438011830906	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.124430244931601	0.287426789181094	0.772	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	JAK-STAT	94			Spearman rho	-0.084939661608784	0.41565963691706	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.284610955795512	0.10691244280325	0.786	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	-0.0805881510772022	0.44003507718673	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.296569622704682	0.108546230447881	0.804	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0804437072225918	0.440857784141166	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.255974893246413	0.136396057773485	0.766	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	-0.0798345024298884	0.444337148976414	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.267373727197751	0.136985638787637	0.744	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	EGFR	94			Spearman rho	0.0770982240442733	0.460153612323669	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.130299155006418	0.279656180780717	0.746	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	EGFR	94			Spearman rho	0.0747028174741517	0.474250278829645	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.147267857709878	0.261643623831322	0.79	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	p53	94			Spearman rho	-0.0728967621778045	0.485031070866642	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.285920917022364	0.137517212882282	0.748	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	MAPK	94			Spearman rho	-0.0728817638549508	0.485121142801049	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.291278595107706	0.125210593552776	0.776	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	p53	94			Spearman rho	-0.0720593423463275	0.490073779235625	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.271445010561823	0.124828551534125	0.724	no_clear_internal_association	same_direction_nonsignificant	FALSE
